elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"CalRef,date=2025-21-3T15:37:17-06:00",Australia_NZ,coal,electricity,coal (conv pul),0.438993,0.67249,0.653734,0.574789,0.639364,0.679914,0.714038,0.7343,0.741306,0.748767,0.735873,0.0,0.0,0.0,EJ,
"CalRef,date=2025-21-3T15:37:17-06:00",Australia_NZ,gas,electricity,gas (CC),0.0392072,0.0562995,0.0392836,0.019717,0.0307689,0.0473542,0.0773318,0.116872,0.160325,0.218196,0.262359,0.0,0.0,0.0,EJ,
"CalRef,date=2025-21-3T15:37:17-06:00",Australia_NZ,gas,electricity,gas (steam/CT),0.0329209,0.0523671,0.140114,0.175935,0.163701,0.162287,0.159134,0.144961,0.123518,0.111121,0.0972776,0.0,0.0,0.0,EJ,
"CalRef,date=2025-21-3T15:37:17-06:00",Australia_NZ,geothermal,electricity,geothermal,0.00746624,0.0111489,0.0209727,0.027998,0.0371508,0.0481565,0.0632576,0.0805059,0.0989622,0.0966044,0.107749,0.0,0.0,0.0,EJ,
"CalRef,date=2025-21-3T15:37:17-06:00",Australia_NZ,hydro,electricity,hydro,0.134392,0.139082,0.137653,0.1363,0.142893,0.149486,0.156079,0.162672,0.169265,0.175858,0.182451,0.0,0.0,0.0,EJ,
"CalRef,date=2025-21-3T15:37:17-06:00",Australia_NZ,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0,6.66642E-4,0.00219406,0.00455391,0.0093442,0.0175996,0.0258885,0.0,0.0,0.0,EJ,
"CalRef,date=2025-21-3T15:37:17-06:00",Australia_NZ,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00142554,0.00222424,0.00368513,0.00543691,0.00730681,0.0103106,0.0107621,0.0,0.0,0.0,EJ,
"CalRef,date=2025-21-3T15:37:17-06:00",Australia_NZ,refined liquids,electricity,refined liquids (steam/CT),0.0128229,0.0102417,0.0209223,0.0239952,0.0138701,0.0117123,0.00881553,0.00749823,0.00663417,0.00578294,0.00516235,0.0,0.0,0.0,EJ,
"CalRef,date=2025-21-3T15:37:17-06:00",Australia_NZ,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00513669,0.0270036,0.0535901,0.0725821,0.0865662,0.0995051,0.115981,0.0,0.0,0.0,EJ,
"CalRef,date=2025-21-3T15:37:17-06:00",Australia_NZ,solar,electricity,CSP,0.0,3.5999E-6,1.07995E-5,1.43856E-5,1.43856E-5,1.43856E-5,1.43856E-5,1.43856E-5,1.43856E-5,0.0,0.0,0.0,0.0,0.0,EJ,
