elec gen by gen tech and cooling tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (dry cooling),0.0,0.0,7.29849E-6,1.40051E-5,9.55647E-5,2.644286E-4,2.9519712000000004E-4,3.0349841E-4,2.898109E-4,1.2143216E-4,2.1127735000000003E-6,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (once through),0.0,0.0,5.09894E-6,9.80354E-6,7.091624E-5,1.8634434000000001E-4,2.055511E-4,2.0851612E-4,1.9680429000000003E-4,8.4479998E-5,1.68762237E-6,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (recirculating),0.0,0.0,4.62904E-5,8.8532E-5,0.0010738761000000001,0.0030441733000000004,0.0033922267,0.0035200526,0.0034188848999999995,0.0015944463999999997,3.04956509E-5,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (seawater),0.0,0.0,2.19954E-6,4.20152E-6,4.348667E-5,1.2211724E-4,1.3571477E-4,1.4052198E-4,1.3619168999999998E-4,6.3522422E-5,1.2131002400000001E-6,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (dry cooling),0.0,0.0,3.60058E-5,1.22785E-4,2.86615E-4,4.759804E-4,3.05038E-4,1.657364E-4,8.464797999999999E-5,1.6039319E-5,1.9774907600000002E-7,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (once through),0.0,0.0,2.5204E-5,8.59597E-5,1.536194E-4,2.1605430000000002E-4,1.121977E-4,5.538573E-5,2.7940324E-5,5.672205999999999E-6,8.8104196E-8,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (recirculating),0.0,0.0,2.27937E-4,7.7764E-4,0.002616738,0.004674561,0.0032747510000000002,0.001918385,0.0010264533999999998,2.0592815000000002E-4,2.6485946000000003E-6,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (seawater),0.0,0.0,1.08017E-5,3.68256E-5,1.095358E-4,1.916032E-4,1.34191E-4,7.853966E-5,4.190893E-5,8.38092E-6,1.0706179399999998E-7,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,geothermal,elec_geothermal,geothermal (dry_hybrid),4.69417E-4,0.00144438,0.0021183,0.00645395,0.00983237,0.014942130000000001,0.02263692,0.02189354,0.0218228,0.022083295,0.023200675,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,geothermal,elec_geothermal,geothermal (recirculating),7.04225E-4,0.00216662,0.00317755,0.00968083,0.01930278,0.032143050000000006,0.050059660000000006,0.050842109999999996,0.05091664,0.050642389999999995,0.049466308,0.0,0.0,0.0,EJ,
