elec gen by gen tech and cooling tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (IGCC CCS),coal (IGCC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,8.00753E-4,0.002390423,0.006177510000000001,0.011938929,0.015575582,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (IGCC CCS),coal (IGCC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,3.3559E-5,1.004229E-4,2.593861E-4,4.954578E-4,6.367886E-4,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (IGCC),coal (IGCC) (dry cooling),0.0,0.0,0.0,0.0,0.0,8.34097E-5,1.189005E-4,1.153926E-4,6.0927710000000004E-5,3.6113390000000005E-6,1.2514339E-8,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (IGCC),coal (IGCC) (once through),0.0,0.0,0.0,0.0,0.0,1.18598E-5,2.709257E-5,2.7349920000000002E-5,1.514662E-5,1.190492E-6,5.516855E-9,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (IGCC),coal (IGCC) (recirculating),0.0,0.0,0.0,0.0,0.0,0.00147387,0.001807911,0.001706803,9.26574E-4,5.485171E-5,1.8407231E-7,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (IGCC),coal (IGCC) (seawater),0.0,0.0,0.0,0.0,0.0,6.26899E-5,7.55652E-5,7.081809999999999E-5,3.823174E-5,2.244211E-6,7.446688000000001E-9,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul CCS),coal (conv pul CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,2.20725E-4,5.99487E-4,0.001392558,0.0024333469999999998,0.0022776101,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul CCS),coal (conv pul CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,4.38347E-5,1.043467E-4,2.21926E-4,4.411817E-4,5.3941703E-4,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul CCS),coal (conv pul CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,4.36177E-4,0.001176949,0.002682027,0.004443308,0.00410885,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul CCS),coal (conv pul CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,4.90227E-4,0.0013293950000000001,0.00303275,0.004962582,0.004536389,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul),coal (conv pul) (dry cooling),7.94086E-5,5.61929E-4,8.58231E-4,5.18838E-4,7.7335E-4,0.001033532,6.558716E-4,4.4442079999999995E-4,1.6745188E-4,7.581722E-6,2.3881478999999998E-8,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul),coal (conv pul) (once through),5.5606E-5,3.9332E-4,6.00822E-4,3.63237E-4,3.910013E-4,4.090564E-4,1.334361E-4,7.62663E-5,2.813876E-5,1.6538727E-6,6.7292810000000005E-9,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul),coal (conv pul) (recirculating),5.03055E-4,0.00355868,0.0054357,0.00328624,0.00770212,0.01200653,0.009323353999999999,0.006941633000000001,0.0028770920999999995,1.3621108E-4,4.33988339E-7,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul),coal (conv pul) (seawater),2.38026E-5,1.68609E-4,2.57509E-4,1.55702E-4,3.4699000000000004E-4,5.371880000000001E-4,4.103513E-4,3.0460241E-4,1.2631967000000001E-4,5.9403030999999995E-6,1.8680282000000003E-8,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,3.90041E-4,8.90395E-4,0.001922732,0.003923035,0.006745538000000001,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,2.34289E-4,5.21455E-4,0.001090632,0.0021453089999999998,0.003616651,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.00431335,0.00972872,0.020829920000000002,0.042306949999999996,0.07175925,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,1.72931E-4,3.89665E-4,8.34294E-4,0.001695818,0.002870317,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (dry cooling),0.0,0.0,7.29849E-6,1.40051E-5,9.55647E-5,2.644356E-4,2.9520482E-4,3.0350531E-4,2.8981669E-4,1.2143384999999999E-4,2.1128331E-6,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (once through),0.0,0.0,5.09894E-6,9.80354E-6,7.091624E-5,1.8634834E-4,2.0555529E-4,2.08519E-4,1.9680697999999999E-4,8.448057200000001E-5,1.6876575299999998E-6,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (recirculating),0.0,0.0,4.62904E-5,8.8532E-5,0.0010738761000000001,0.0030442633,0.0033923137000000003,0.0035201225000000003,0.0034189538,0.0015944703699999998,3.04964817E-5,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (seawater),0.0,0.0,2.19954E-6,4.20152E-6,4.348657E-5,1.2212074E-4,1.3571826999999998E-4,1.4052497999999999E-4,1.3619459E-4,6.3523451E-5,1.21313547E-6,0.0,0.0,0.0,EJ,
