elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.120613,0.235825,0.355348,0.552674,0.790521,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0499642,0.0742545,0.0352951,0.0357777,0.0265915,0.00756895,1.7369E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,refined liquids,electricity,refined liquids (steam/CT),0.117711,0.127327,0.157278,0.214315,0.162362,0.156086,0.0933322,0.0674532,0.039072,0.0105982,3.58281E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0314523,0.136252,0.320162,0.444637,0.596366,0.788938,0.973592,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,solar,electricity,CSP,0.0,0.0,0.0,1.44014E-5,1.44014E-5,1.44014E-5,1.44014E-5,1.44014E-5,1.44014E-5,0.0,0.0,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,3.07713E-6,1.51458E-5,1.85282E-4,0.00107338,0.00392608,0.0128675,0.0435496,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,solar,electricity,PV,0.0,7.19925E-6,7.67546E-4,0.00108061,0.013558009999999999,0.045169810000000005,0.11768841000000001,0.23261341000000002,0.37113041,0.5484338,0.7792264,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,8.21867E-6,2.688757E-5,2.3811257E-4,0.00125352257,0.00446214257,0.01472914257,0.051033623900000005,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,wind,electricity,wind,0.0,0.0028798,0.00826522,0.0181619,0.0429891,0.0764225,0.1749854,0.33884440000000005,0.5418814000000001,0.7969435,1.1625003,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.00765E-4,0.0012123849999999999,0.009624475,0.040415175,0.10916957499999999,0.24690781,0.50241519,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,8.29705E-5,2.558695E-4,0.0010902925,0.0033057325,0.0077113925,0.0178592925,0.048138221999999994,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,4.19232E-5,5.49044E-4,0.00191105,0.00513053,0.0126099,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,7.67124E-5,9.16667E-5,1.45627E-4,1.68783E-4,3.77159E-5,1.26602E-7,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,2.24605E-4,0.00392901,0.0110182,0.020028,0.0289202,0.0,0.0,0.0,EJ,
