LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"CalRef,date=2025-21-3T15:37:17-06:00",Africa_Eastern,All LandLeaf,3.8019783257509667,6.03217348086122,7.884468152380437,48.51563992403401,45.42354343657477,45.42044313224851,19.5969932725899,103.4021075914684,33.46062280012343,49.323488894145,43.35608424741519,38.56949803719823,32.400792263563034,33.64606386988632,32.5489382682515,-30.645684737485738,-21.636205438469275,-14.909864520819648,-10.162579072775152,-6.885395387743609,-4.6500959354055755,-3.135924287625835,-2.11407830113365,-1.425665933150702,-0.9621115110524423,MtC/yr,
"CalRef,date=2025-21-3T15:37:17-06:00",Africa_Northern,All LandLeaf,-9.253902708086297,-7.136528881301796,-6.630629234469943,0.09317136885625654,3.9911776144641076,4.760507815783126,3.6838058182218725,12.475398750292841,1.914039020114994,1.6298721483014917,1.0238113426405928,1.7928604311987502,1.6091804849503981,1.5268943780770754,1.1152709299192065,-0.9005316130954293,-0.6792157857398827,-0.5220220361865657,-0.39924676396125836,-0.30216559193671355,-0.22660375992195228,-0.16878786533737067,-0.12512907246102273,-0.0924651083531228,-0.06818245333133607,MtC/yr,
"CalRef,date=2025-21-3T15:37:17-06:00",Africa_Southern,All LandLeaf,2.2457005063064055,11.983005651012203,19.456763477313654,26.460759368270903,27.362172731814166,27.646763259693177,77.55236183585075,137.17503427386944,41.09573414064652,57.95918575495049,53.02982387540426,52.04066154145766,48.42647939977452,50.66076586632803,49.61720545712445,-16.630770688024604,-13.54844845269178,-9.789070050009544,-6.7336893772072415,-4.5235198320580805,-3.001297307416443,-1.9778791271465888,-1.2985899898777973,-0.8508956854815493,-0.556993520822785,MtC/yr,
"CalRef,date=2025-21-3T15:37:17-06:00",Africa_Western,All LandLeaf,56.63476411912628,67.13364441397297,75.32346281153686,152.13983298987623,151.2612663225826,149.74277256972596,133.52903585676066,192.89154024656284,128.19668493851216,191.65286476056278,206.96363536586173,188.50362616879963,172.3135187339988,175.93249366558535,171.13365469186704,-31.095841138695434,-27.165794402588407,-20.531230688364797,-14.741060078181023,-10.347760659566093,-7.183939703324493,-4.958709505580945,-3.4120969674301818,-2.3439602044444747,-1.6088265965952329,MtC/yr,
"CalRef,date=2025-21-3T15:37:17-06:00",Argentina,All LandLeaf,3.8163377408196935,-0.1131618629117946,-2.387570550386697,28.672664000128695,20.808420344459154,18.400876830110104,50.467613522582944,62.09851433960023,19.10811834230022,16.723717174570588,11.76778090291815,9.988520230962711,9.11553595735025,9.967603742075713,8.43679287351989,1.3725645156821424,0.7204749040533545,0.36309118296915366,0.17546805098025164,0.08123015846683823,0.035553163739065106,0.014187322950495653,0.004637683897346585,6.629660782261165E-4,-7.782123574815324E-4,MtC/yr,
"CalRef,date=2025-21-3T15:37:17-06:00",Australia_NZ,All LandLeaf,1.9912443938842241,6.821597138288619,10.432036752582087,17.248681038987375,8.832927092564201,4.83095916566036,-8.495135056206173,20.74417017272708,-14.405654305077785,4.261074150910463,6.0605926775056265,7.099485819255058,5.902877817528206,7.351102874491215,5.70745461905933,-8.026962075956881,-6.340894693536963,-4.829313777918072,-3.6334187135940743,-2.7188176511028943,-2.027776030693427,-1.5087653607307214,-1.12047758303438,-0.8308634073051758,-0.6153664510612388,MtC/yr,
"CalRef,date=2025-21-3T15:37:17-06:00",Brazil,All LandLeaf,205.5155564622347,207.62359812213617,211.29093266617946,143.97940750235313,157.47560855292554,166.48849957414637,179.9203984429204,274.93410519498303,70.45258762605664,110.6188407610882,89.2523551247957,84.05473123533399,73.25770751271325,86.14298749158957,70.87688720309885,-4.754608879036904,-3.8717161087865577,-2.4040797455365692,-1.3750850099706822,-0.7628518860001839,-0.41867271732706385,-0.22928161682454057,-0.12578161715893285,-0.06924294735062994,-0.03827801600980881,MtC/yr,
"CalRef,date=2025-21-3T15:37:17-06:00",Canada,All LandLeaf,73.33545412272062,70.23233574839664,68.36810191469174,41.08488630314163,35.346283511878184,31.533025713347406,-61.39303541356151,-10.457394855242063,-2.7439767145666605,100.92125626242978,88.94693734431503,103.46175748686393,101.72195335011635,114.83615933678928,108.79982959357243,30.680531680973477,19.068523862800415,11.644665408107688,7.016361340222828,4.172918736546654,2.4435124318925263,1.4016773312342714,0.7809985011881246,0.41645806297588644,0.2064088027876332,MtC/yr,
"CalRef,date=2025-21-3T15:37:17-06:00",Central America and Caribbean,All LandLeaf,28.14182447207181,27.840722200943414,27.984849627601424,17.854545023635417,17.845655861501776,17.948906981827093,8.417596600083472,4.11485118469662,5.687489633210023,10.626288765909353,10.018084400855377,10.210873671054982,8.637859536699512,8.144117433771578,6.837602379515332,-1.389648035952275,-1.0055321928962953,-0.6976575403270124,-0.4834273288478722,-0.3349557407548036,-0.2318318865496624,-0.1602067138008018,-0.11053472210220278,-0.07615701613606436,-0.052411597094622175,MtC/yr,
"CalRef,date=2025-21-3T15:37:17-06:00",Central Asia,All LandLeaf,31.98745079075473,22.94893916387614,14.853604747335476,9.022062942944897,-2.487610164416593,-8.842128256085799,89.93174766910735,-10.670924287095875,-30.31345526894739,-15.196628278944816,-9.449709456077112,-5.15197771329433,-2.8577725945120953,-1.0108594824743373,-0.39378745409872445,-1.753554030344681,-1.3857873992729217,-1.1083929264265064,-0.878391068242759,-0.6871770188968551,-0.5315874064782082,-0.40759458170374724,-0.31038584058352836,-0.23510566899835864,-0.1773440133924541,MtC/yr,
