LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,All LandLeaf,3.8019783257509667,6.03217348086122,7.884468152380437,48.51563992403401,45.42354343657477,45.42044313224851,19.5969932725899,103.4021075914684,33.46060930208752,49.33017301999767,52.25914344650402,72.80988909088833,36.90067756240358,24.75807040742851,6.175840809009387,-30.74075037297967,-21.669636581558745,-14.930505999380532,-10.177354027101032,-6.895812689282481,-4.657213841650354,-3.140681386547255,-2.117208664996715,-1.4277208877427103,-0.9634572805532506,MtC/yr,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Northern,All LandLeaf,-9.253902708086297,-7.136528881301796,-6.630629234469943,0.09317136885625654,3.9911776144641076,4.760507815783126,3.6838058182218725,12.475398750292841,1.914048645958895,1.6326275285482017,1.895521497927823,3.96619472231368,1.9991340529676584,1.1303130036065954,0.024235169010446894,-0.9203791566462703,-0.6846839585951907,-0.523667759375109,-0.3994022260002622,-0.3016661732003825,-0.2258309298403407,-0.16794284962079473,-0.12431576655922179,-0.09173494952878455,-0.06755465144693497,MtC/yr,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Southern,All LandLeaf,2.2457005063064055,11.983005651012203,19.456763477313654,26.460759368270903,27.362172731814166,27.646763259693177,77.55236183585075,137.17503427386944,41.096032375193786,57.96332063691164,58.526011364399736,77.27737490108773,54.39434955908019,47.623630003483875,31.740635052864256,-16.9740607013797,-13.671857526293921,-9.855190294011667,-6.778117142421155,-4.5551200926729285,-3.023642377034,-1.9934021487226328,-1.3092041417463331,-0.8580693032018666,-0.5618021963917068,MtC/yr,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,All LandLeaf,56.63476411912628,67.13364441397297,75.32346281153686,152.13983298987623,151.2612663225826,149.74277256972596,133.52903585676066,192.89154024656284,128.1966731519634,191.66056985269412,231.29057720222107,268.71444280192367,188.54554245340026,155.53416462805671,120.82986460952873,-32.252185662486276,-28.164553511237653,-21.45511243310903,-15.524440780721102,-10.966380256694299,-7.6499154549188475,-5.299221423250475,-3.6560742526953582,-2.5164901926828067,-1.7297673177722412,MtC/yr,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Argentina,All LandLeaf,3.8163377408196935,-0.1131618629117946,-2.387570550386697,28.672664000128695,20.808420344459154,18.400876830110104,50.467613522582944,62.09851433960023,19.10801459091179,16.732080849982015,16.353449137914073,20.097491414274558,9.759609226517114,8.562463075331165,1.4676219644577586,0.25806020257681095,0.07368613810764196,-0.00804660264451264,-0.03867772782239622,-0.044078696276545454,-0.03904808827483333,-0.031019237903025475,-0.023218794153123036,-0.016761820677690838,-0.0118199531847029,MtC/yr,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Australia_NZ,All LandLeaf,1.9912443938842241,6.821597138288619,10.432036752582087,17.248681038987375,8.832927092564201,4.83095916566036,-8.495135056206173,20.74417017272708,-14.405757624146922,4.279639743182346,10.913898388632603,23.753143321190997,9.201708830875194,5.8686921827661305,-2.886638011021061,-8.125864914572748,-6.31110936311765,-4.764059028392682,-3.5648841016247044,-2.6581493047417295,-1.9778999802977442,-1.4693524060915923,-1.0900553103065833,-0.80772598700969,-0.5979383431474369,MtC/yr,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Brazil,All LandLeaf,205.5155564622347,207.62359812213617,211.29093266617946,143.97940750235313,157.47560855292554,166.48849957414637,179.9203984429204,274.93410519498303,70.45219172574372,110.65763949819365,132.2307797292121,183.41923129419663,88.91055038746394,65.28885423960614,-5.270900950318883,-13.045940621907215,-8.91801436296894,-5.533129155840109,-3.3476737489763746,-2.0252945453928097,-1.2373776949330912,-0.766226203446613,-0.48124597784462636,-0.306366844771154,-0.19743028253626912,MtC/yr,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Canada,All LandLeaf,73.33545412272062,70.23233574839664,68.36810191469174,41.08488630314163,35.346283511878184,31.533025713347406,-61.39303541356151,-10.457394855242063,-2.7440000716153787,100.95786541940177,167.90521815932507,327.7085161287833,136.28268878148506,89.1189046006219,43.04623724953438,20.659697633463413,11.84253431981252,6.590870891023857,3.5207328812883265,1.7608842680515056,0.777351167562497,0.2476286565852542,-0.021190106370162377,-0.14342503770886522,-0.18606129305282817,MtC/yr,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Central America and Caribbean,All LandLeaf,28.14182447207181,27.840722200943414,27.984849627601424,17.854545023635417,17.845655861501776,17.948906981827093,8.417596600083472,4.11485118469662,5.687491424135435,10.628485526434362,11.847913413196169,20.049434467651267,11.277233012232802,7.821382920148885,3.2435014119215744,-1.3908183803979832,-1.125740182672179,-0.832845954874726,-0.5981748807851239,-0.4233800147478856,-0.2969277318928967,-0.20692418876192847,-0.143547076487647,-0.09925592830930019,-0.06847013240044346,MtC/yr,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Central Asia,All LandLeaf,31.98745079075473,22.94893916387614,14.853604747335476,9.022062942944897,-2.487610164416593,-8.842128256085799,89.93174766910735,-10.670924287095875,-30.31346777730388,-15.192527848358319,-8.74296115773983,-1.2552591636993382,-2.662502527689032,-1.5733131374025449,-3.093411679846732,-2.4497619938753923,-1.7649752766863063,-1.3316436218928174,-1.0152974540658959,-0.7724559705536151,-0.5849617276087047,-0.4410339647939993,-0.33132285127020555,-0.24819717256704044,-0.18551534739789816,MtC/yr,
