LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Eastern,All LandLeaf,3.8019783257509667,6.03217348086122,7.884468152380437,48.51563992403401,45.42354343657477,45.42044313224851,19.5969932725899,103.4021075914684,33.46060958003355,49.32943679272004,52.314815207150666,72.90300212291136,37.69653953464434,25.40466425322101,6.557929850987658,-30.744456972399774,-21.66907777423755,-14.928865732665376,-10.175767923907488,-6.894574876574899,-4.65632032206042,-3.140057051308224,-2.1167809396304333,-1.427424434358852,-0.9632547710477345,MtC/yr,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Northern,All LandLeaf,-9.253902708086297,-7.136528881301796,-6.630629234469943,0.09317136885625654,3.9911776144641076,4.760507815783126,3.6838058182218725,12.475398750292841,1.9140497238580942,1.632284359820354,1.8948442207319716,3.9643934869616895,2.0414271973935696,1.1760790850770166,0.041320602632328694,-0.9201943511125071,-0.6843612413600829,-0.5233978881918161,-0.39921192404996436,-0.3015416299216996,-0.22575331729058257,-0.1678958488166571,-0.12428918197743953,-0.09172081787633803,-0.06754814095481211,MtC/yr,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,All LandLeaf,2.2457005063064055,11.983005651012203,19.456763477313654,26.460759368270903,27.362172731814166,27.646763259693177,77.55236183585075,137.17503427386944,41.09602295610355,57.96295316897608,58.54102980118388,77.32616387510713,54.94986744171602,48.08824936174637,32.007931633080716,-16.95867318500387,-13.661869982099658,-9.848013712977233,-6.7729618364879505,-4.5514737477876945,-3.021105972429962,-1.9916676025621114,-1.3080278609686167,-0.8572782965004098,-0.5612718915795242,MtC/yr,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,All LandLeaf,56.63476411912628,67.13364441397297,75.32346281153686,152.13983298987623,151.2612663225826,149.74277256972596,133.52903585676066,192.89154024656284,128.1966743157145,191.66002561002028,231.33510460756273,268.847724779974,190.12527866972124,156.70899555024718,121.62879500935264,-32.108296831085035,-28.048121762505776,-21.364386895133393,-15.456389110798861,-10.916694839107333,-7.614338260467538,-5.2740642566493126,-3.638423713215079,-2.5041911715798406,-1.7212348263818298,MtC/yr,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Argentina,All LandLeaf,3.8163377408196935,-0.1131618629117946,-2.387570550386697,28.672664000128695,20.808420344459154,18.400876830110104,50.467613522582944,62.09851433960023,19.108015192987143,16.731007584907804,16.33809609378266,20.019950370197982,9.927460866865964,8.696864632082697,1.5166511681277022,0.29518112823248,0.09389797649218623,0.002576732380188832,-0.03301553618799688,-0.040982851801850864,-0.03730539586930182,-0.030010192216540447,-0.022618808905089022,-0.016396885505760687,-0.01159359089051342,MtC/yr,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Australia_NZ,All LandLeaf,1.9912443938842241,6.821597138288619,10.432036752582087,17.248681038987375,8.832927092564201,4.83095916566036,-8.495135056206173,20.74417017272708,-14.405755267592816,4.277372782394045,10.90004743022776,23.68475886067621,9.488576078474997,6.111625849824736,-2.791728954239728,-8.117991832225664,-6.304455687565926,-4.758544379407152,-3.5604539259898806,-2.6546702686624646,-1.9752210913477595,-1.4673023144238382,-1.088506067208711,-0.8065611769973426,-0.5970657936047596,MtC/yr,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Brazil,All LandLeaf,205.5155564622347,207.62359812213617,211.29093266617946,143.97940750235313,157.47560855292554,166.48849957414637,179.9203984429204,274.93410519498303,70.45219254614697,110.65269403283864,132.0701511666738,182.78656915233748,91.11760925972006,66.96462021714824,-4.973405904219081,-12.983833935306048,-8.871730509612943,-5.498732810498009,-3.3226364113850404,-2.0073996337296705,-1.2247565266254632,-0.7574082495487386,-0.4751218378658652,-0.3021316733902674,-0.19450918944948858,MtC/yr,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Canada,All LandLeaf,73.33545412272062,70.23233574839664,68.36810191469174,41.08488630314163,35.346283511878184,31.533025713347406,-61.39303541356151,-10.457394855242063,-2.744019892128183,100.95517277988972,168.12076143775315,327.99863585822277,137.076619936209,90.53770482793936,43.76623518106411,21.036222939597227,12.102852280557387,6.770183280888927,3.6442124746917828,1.8460866302693033,0.8362636383804722,0.2885088159943508,0.007280655402812009,-0.12351155634394743,-0.17206966109729183,MtC/yr,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Central America and Caribbean,All LandLeaf,28.14182447207181,27.840722200943414,27.984849627601424,17.854545023635417,17.845655861501776,17.948906981827093,8.417596600083472,4.11485118469662,5.687491410864046,10.628213768414566,11.84954198284061,20.090557187973936,11.444770629373357,7.915083047588427,3.2640324467218127,-1.3775115533280242,-1.1150978363576265,-0.8247028032462683,-0.5921685883044474,-0.4190600578801827,-0.2938692731281097,-0.20478240323573987,-0.1420570210494738,-0.09822394240352608,-0.06775741728370711,MtC/yr,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Central Asia,All LandLeaf,31.98745079075473,22.94893916387614,14.853604747335476,9.022062942944897,-2.487610164416593,-8.842128256085799,89.93174766910735,-10.670924287095875,-30.31346668374668,-15.193063593422233,-8.747334182760104,-1.284127052334564,-2.5825907525379592,-1.5284841694106504,-3.0841413930163424,-2.4392016670002734,-1.7594191790930531,-1.32818455748587,-1.012919131877414,-0.7707560774619775,-0.583739398276928,-0.44015027017679625,-0.3306839331777477,-0.24773401081750224,-0.18517901466436126,MtC/yr,
