elec gen by gen tech and cooling tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (recirculating),0.0,0.0,2.27937E-4,7.7764E-4,0.002616738,0.004675039,0.003274028,0.0019294380000000001,0.0010422931,2.1321666E-4,2.7428153E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (seawater),0.0,0.0,1.08017E-5,3.68256E-5,1.095358E-4,1.916229E-4,1.341668E-4,7.899595000000001E-5,4.255928999999999E-5,8.678898E-6,1.10884828E-7,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,geothermal,elec_geothermal,geothermal (dry_hybrid),4.69417E-4,0.00144438,0.0021183,0.00645395,0.00983237,0.01494326,0.02263648,0.02189261,0.02181972,0.022075779000000004,0.02318541,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,geothermal,elec_geothermal,geothermal (recirculating),7.04225E-4,0.00216662,0.00317755,0.00968083,0.01930278,0.03214562,0.05006014,0.050843189999999996,0.050919820000000005,0.050650339999999995,0.049482265,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,hydro,electricity,hydro,0.0220885,0.0372506,0.0651303,0.0967141,0.124544,0.152375,0.180205,0.208035,0.235866,0.263696,0.291526,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (once through),0.0,0.0,0.0,0.0,1.24185E-6,7.73915E-6,2.727183E-5,5.6448080000000005E-5,1.1195357E-4,2.1192861E-4,4.2533575E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (recirculating),0.0,0.0,0.0,0.0,0.00118455,0.01226335,0.05952075,0.14423355,0.31259044999999996,0.60423345,1.21970225,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (seawater),0.0,0.0,0.0,0.0,5.27336E-5,5.605486E-4,0.0027629285999999998,0.0067315286,0.014576067600000001,0.0279978475,0.0560343475,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,0.00490019,0.00838542,0.014038491,0.019447706999999998,0.030710798999999997,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,0.00222906,0.0032931619999999997,0.005229063999999999,0.007125701999999999,0.0111953833,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.046088,0.0821136,0.13825490000000001,0.19099385,0.29660015,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,0.00180454,0.003225252,0.005434013999999999,0.0075047560000000004,0.011644736,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (dry cooling),0.0,0.0,0.0,0.0,0.00149655,0.002865775,0.001082026,0.0011218231,9.783634E-4,2.8694047E-4,5.504611E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (once through),0.0,0.0,0.0,0.0,8.10136E-4,0.001416999,5.164052E-4,5.218471E-4,4.747146E-4,1.5016733999999998E-4,3.2262182E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (recirculating),0.0,0.0,0.0,0.0,0.0146749,0.028715490000000003,0.01166416,0.011844954,0.009789682,0.0027848851,5.589096000000001E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (seawater),0.0,0.0,0.0,0.0,5.74967E-4,0.0011248439999999998,4.56893E-4,4.6371870000000003E-4,3.8232159999999996E-4,1.0845255000000001E-4,2.1739220999999998E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),0.00111383,0.00341359,0.00349186,0.0048371,0.00626192,0.0060453799999999995,0.002407013,0.0018240513,8.869314E-4,1.7545682E-4,5.0442896E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (once through),7.79724E-4,0.00238953,0.00244431,0.00338597,0.00396675,0.00348854,0.0013377130000000001,9.882846E-4,4.8559289999999995E-4,1.0201678E-4,3.3100046000000002E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),0.00705461,0.0216196,0.0221151,0.0306348,0.047656000000000004,0.0509242,0.02284982,0.018029932000000002,0.009240814,0.0019277491,5.8364714000000005E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (seawater),3.3421E-4,0.00102406,0.00104755,0.00145113,0.002054278,0.00211628,9.398436E-4,7.367838999999998E-4,3.7420169999999997E-4,7.745794999999999E-5,2.3293551000000003E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,solar,elec_CSP_storage,CSP_storage (dry_hybrid),0.0,0.0,0.0,0.0,1.37725E-9,1.931435E-8,3.1443635E-7,1.6518663500000001E-6,7.59124635E-6,2.676694635E-5,9.82704691E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,solar,elec_CSP_storage,CSP_storage (recirculating),0.0,0.0,0.0,0.0,4.87632E-6,5.663142E-5,7.809024199999999E-4,0.00366098242,0.01516698242,0.048716182420000004,0.15864030610000002,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,solar,electricity,PV,0.0,5.21028E-5,2.40811E-4,6.75735E-4,0.014464635,0.054373435,0.150442035,0.285811035,0.5411360350000001,0.9446502999999999,1.6074074,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.21392E-5,8.66694E-5,9.208034E-4,0.0039688933999999995,0.015913593400000002,0.0513573934,0.1705742542,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,wind,electricity,wind,0.0,1.03006E-5,1.08405E-4,0.00327891,0.04013951,0.12081261,0.30342861,0.54634261,0.96733461,1.5823657,2.4925371000000003,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.21101E-4,0.001276021,0.009946511,0.034983811,0.11366311099999998,0.29323301,0.6807550899999999,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Eastern,electricity,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,7.83916E-5,5.085596E-4,0.0038813195999999996,0.012871159600000001,0.0403715596,0.10753425960000002,0.308001868,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,elect_td_bld,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0314523,0.136252,0.320162,0.444637,0.596366,0.788938,0.973592,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,3.43672E-5,3.43672E-5,2.2511620000000002E-4,0.0011286725,0.0031702283000000003,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,3.84171E-8,3.83847E-8,1.403683E-7,8.513683800000001E-6,9.86294723E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.00133591,0.0052187,0.012157379999999999,0.02488705,0.046289880000000005,0.0,0.0,0.0,EJ,
