LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",Japan,All LandLeaf,-3.9276310822292064,-4.520404418711906,-5.689536132886802,-9.253541203639198,-12.408399996860473,-14.837691931847457,-10.706581192753037,1.6286235262809605,-5.75766242194764,33.23419382474003,31.370170385824988,57.38122641948712,15.748238029974358,13.294661127831068,1.6690473170970466,0.3545969261491834,-0.09618449066995707,-0.2576565434828588,-0.28668512054577777,-0.260336180597374,-0.21613235207498757,-0.17094761942451717,-0.13136063536946233,-0.09911724856944444,-0.07390306485113807,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",Mexico,All LandLeaf,19.55385285975749,20.24118377637297,20.691981590605796,13.085243500743934,12.433565755233145,12.284699428525174,-5.842475795071699,-11.910024387344224,-2.001548574043283,5.726404272490465,12.00798481072288,30.247325299175053,11.715544412488361,7.549129672420402,2.019573085979347,-1.6681391618892647,-1.2566960025904592,-0.9047845683545622,-0.6403295613654626,-0.44938940349098416,-0.3140469058221295,-0.21901085717755298,-0.1526045377954123,-0.10631962160515616,-0.07409625463905097,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",Middle East,All LandLeaf,-21.90716336278287,-29.290094113461624,-32.505216534286205,-31.30593434958261,-29.774411838992684,-29.32548328783903,-16.517484480310742,-6.347077568791327,-3.2204383253380846,-0.953378318851944,0.3521942143790703,1.8526106257241863,0.279827962718911,0.1940014713078663,0.2675070231370443,-0.3250349392852049,-0.28754227081650086,-0.2561608898935476,-0.21679078991707926,-0.1756848102549512,-0.1382183473613064,-0.10663519711476929,-0.08120798086176134,-0.06130669034459488,-0.04600861126520951,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",Pakistan,All LandLeaf,3.1356041527535976,3.083282465234801,3.014138859830002,3.4666344410609606,3.47004925129322,3.427354108071033,-1.235175167495409,4.2831899568508724,-3.3655710453025374,-5.163388423033104,-6.861423676855836,-8.948829956702562,-8.834443640440767,-7.5629195944240895,-5.984343101172636,-2.8202864590615473,-1.2083107503848811,-0.6134651333007725,-0.35596186171449606,-0.22308435461650494,-0.14512049297405444,-0.095968720039816,-0.06389805807279914,-0.04265651249685799,-0.028501212579962888,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",Russia,All LandLeaf,37.43837571594453,24.195643954719152,12.089757973906178,-5.3030558581022555,-59.80886907783767,-107.30982161916546,-163.47470932133925,-63.353562327316595,-115.40816666035484,7.693506944196849,102.44480127430684,322.1040724459181,84.33736817009964,37.89732881642423,6.970717033694546,6.997156763196927,7.475065273090312,7.429677411890397,7.127244270197339,6.67559779138711,6.138880460051765,5.563107534353988,4.981512050274737,4.417483244975425,3.8859039839210343,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",South Africa,All LandLeaf,-0.5714209486293095,1.047483329104486,1.979772791256951,4.6287233825414145,4.783807047687811,4.827668974377421,-3.2894840752315675,-9.536754906679088,-8.676451449926127,-3.4157978183487683,0.8829683250354666,3.7520628582676023,1.75944073955036,1.172402300888703,-0.5514852590724384,-1.3052352221089425,-0.8768694458805936,-0.5772759011004827,-0.38065148735641485,-0.2525272918226221,-0.168577931862997,-0.11314672898467042,-0.07628176108104784,-0.05161637136647762,-0.035031821840322074,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",South America_Northern,All LandLeaf,3.1717400319980045,4.544863352188999,6.262898206632997,-3.052926212404001,-1.8834806117489993,-0.8603303428715001,3.464953803731001,2.142694452937198,-2.205228069731059,2.3690266053322846,9.41519728957843,17.834860554723804,7.89797031169006,4.882346311927782,2.2744550501262157,-0.7604977169220158,-0.5979707356406995,-0.3941645973685765,-0.24537016004161588,-0.14984516631984213,-0.09117632110090865,-0.055669192183307646,-0.03422312695392467,-0.02121834668959581,-0.013277038582086557,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",South America_Southern,All LandLeaf,44.29450992346397,41.66420700931395,40.503411171553864,16.831964730458587,25.956588533881593,30.746237085566886,58.575456955552795,60.41702479931037,9.458173707956032,21.714942093977104,30.942758418064468,57.43206526917423,31.413608017721902,19.803670167679364,3.259004658795371,-0.9974068702576483,-0.7962420902574163,-0.54867451860815,-0.36948073069444515,-0.24911271244853211,-0.1688785397116457,-0.11506716549929936,-0.07870670397588064,-0.05398970049136608,-0.03711360822828168,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",South Asia,All LandLeaf,10.962258312219163,11.036936025259003,11.070956581386424,0.7472621730888084,-0.5270594675005014,-1.200747735954607,-1.832624387857943,-1.6888852506817655,3.8057631628150745,7.4364205890918935,3.494684531320742,2.9884804104349225,0.9295984291251851,-0.3507680970203885,-1.5702135614787391,-4.952092992998612,-4.01008345803484,-3.0126540073341204,-2.1799516196815367,-1.543893338748177,-1.0791554477874536,-0.7480444400726525,-0.5157147570374238,-0.3542684520060976,-0.24278115322985208,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",South Korea,All LandLeaf,-1.7066394745999993,-1.0785238459000004,-0.8156011404999994,-0.4353380446000009,-0.6972955049999999,-0.8517472658,-1.5708360597000013,-0.38704025389999935,0.40705364980000003,1.8261131453449995,2.0438529893000004,3.265348511740001,0.5863861030029999,-0.15539620159600004,-1.016413216947,-0.8623140501811998,-0.5088202424639,-0.2968235668048998,-0.18108081992398997,-0.11670920772898993,-0.07888253080208,-0.055213362724135996,-0.03955752476023899,-0.028756780294706005,-0.021087978829749984,MtC/yr,
