elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,7.83916E-5,5.084466E-4,0.0038932866,0.0129451666,0.0406525666,0.10840796659999999,0.312240575,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00142992,0.00548129,0.0131383,0.0275215,0.052142,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,5.275E-4,0.0011139,0.00154777,0.00119257,8.89964E-5,3.44683E-7,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00778699,0.0390246,0.0740286,0.105319,0.110743,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,biomass,electricity,biomass (conv),0.0,0.0,0.0,8.38538E-7,0.00203556,0.00419531,0.00634406,0.00693244,0.00253313,8.51185E-5,2.67443E-7,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00229101,0.00722998,0.0148405,0.0244167,0.0277742,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00474979,0.00577598,0.00550371,0.00279709,1.76308E-4,7.80463E-7,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00309317,0.0087516,0.0161439,0.0231251,0.0185197,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,coal,electricity,coal (conv pul),0.00796419,0.0458413,0.0391337,0.0616133,0.0848856,0.0963766,0.0723367,0.0441102,0.0147108,7.02191E-4,3.02708E-6,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.211971,0.556638,0.991545,1.53851,2.04287,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,gas,electricity,gas (CC),0.0752962,0.198004,0.300157,0.382972,0.547766,0.714749,0.703735,0.67678,0.594136,0.282276,0.00608457,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,gas,electricity,gas (steam/CT),0.0604983,0.284393,0.386424,0.494542,0.572436,0.633606,0.488523,0.352834,0.184238,0.0286536,3.54549E-4,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00833986,0.0185433,0.0402986,0.0661766,0.0719911,0.0719809,0.071937,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,hydro,electricity,hydro,0.0408229,0.0516283,0.0603252,0.0564102,0.0615764,0.0667426,0.0719089,0.0770751,0.0822413,0.0874075,0.0925738,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,9.47742E-4,0.0060469,0.0270244,0.0720415,0.135659,0.240071,0.453763,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.119369,0.234068,0.352753,0.546313,0.774235,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0499642,0.074245,0.0355457,0.0361669,0.0268974,0.00774536,1.79271E-4,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,refined liquids,electricity,refined liquids (steam/CT),0.117711,0.127327,0.157278,0.214315,0.162362,0.156078,0.0937952,0.0678819,0.0392486,0.0107443,3.63497E-4,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0314523,0.136257,0.320773,0.446254,0.600198,0.798094,0.983466,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,solar,electricity,CSP,0.0,0.0,0.0,1.44014E-5,1.44014E-5,1.44014E-5,1.44014E-5,1.44014E-5,1.44014E-5,0.0,0.0,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,3.07713E-6,1.51437E-5,1.86026E-4,0.00108833,0.00401551,0.0132802,0.0456851,0.0,0.0,0.0,EJ,
