elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,coal,electricity,coal (conv pul),0.0213304,0.0204675,0.0126981,0.0266776,0.0295236,0.0362129,0.0298905,0.0210182,0.0125966,0.00136944,4.52546E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00213352,0.0186449,0.052756,0.115084,0.215811,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,gas,electricity,gas (CC),0.0,7.82675E-4,0.0,0.00985276,0.0105332,0.0157287,0.0150362,0.0153274,0.0152645,0.0118775,6.45854E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,gas,electricity,gas (steam/CT),0.0,0.00337894,0.00860181,0.0189815,0.0182685,0.0210288,0.018812,0.0160154,0.0115748,0.00327119,4.46396E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,1.27788E-4,7.6963E-4,0.00135427,0.00676651,0.017727,0.0350188,0.0632077,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,hydro,electricity,hydro,0.0548817,0.120117,0.148422,0.161628,0.175234,0.188839,0.202445,0.216051,0.229657,0.243262,0.256868,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,1.1462E-5,2.08544E-4,4.19065E-4,0.00279213,0.00862673,0.0216701,0.0582394,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0100472,0.0954033,0.247274,0.521173,1.04081,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00501698,0.0210566,0.0161228,0.0210604,0.0217406,0.00833109,2.33039E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,refined liquids,electricity,refined liquids (steam/CT),0.00254617,0.00617975,0.00945459,0.0264218,0.0171589,0.0288053,0.0243643,0.0227079,0.0177641,0.00692624,2.63867E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0251731,0.0564163,0.122782,0.203762,0.332392,0.483339,0.620399,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,4.8529E-8,9.40669E-7,5.64638E-6,1.05159E-4,5.5996E-4,0.00223053,0.00924022,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,solar,electricity,PV,0.0,1.12E-5,5.2901E-5,8.6686E-5,2.26336E-4,9.14644E-4,0.001149859,0.003515809,0.009288899,0.020655013,0.046401863,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.14767E-7,1.331367E-6,6.445357E-6,1.0551215700000001E-4,5.483681570000001E-4,0.002199638157,0.009292523390000001,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,wind,electricity,wind,0.0,2.20001E-6,6.70013E-6,6.51895E-5,2.657015E-4,0.0012575615,0.0021075615,0.0099269015,0.0278134015,0.062447112,0.1345302,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Southern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.00774E-6,3.896194E-5,1.2237004E-4,0.00192815004,0.01028242004,0.038865112300000004,0.1361811581,0.0,0.0,0.0,EJ,
