elec gen by gen tech and cooling tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.00818209,0.07788654,0.20249303999999999,0.42764259,0.85515201,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,3.18014E-4,0.00303022,0.007879878,0.016643967,0.03327468,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (dry cooling),0.0,0.0,0.0,0.0,4.27093E-4,0.001774165,0.0012584075000000002,0.0016818286,0.0017344162,6.459428999999999E-4,1.6859081E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (once through),0.0,0.0,0.0,0.0,3.54262E-4,0.001453249,0.0011027273,0.0014294529,0.0014620431,5.5600786E-4,1.5752172E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (recirculating),0.0,0.0,0.0,0.0,0.00407708,0.01716276,0.013247736999999999,0.017277318,0.017853979,0.0068639980000000005,1.9298253999999997E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (seawater),0.0,0.0,0.0,0.0,1.58556E-4,6.67541E-4,5.152765999999999E-4,6.7147E-4,6.932767E-4,2.6629324E-4,7.484609E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),3.05497E-4,7.41594E-4,0.00113452,0.0031706,0.001799283,0.002723974,0.0022011646,0.0019702887,0.0014457804000000002,5.0704003E-4,1.7967904E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (once through),2.13898E-4,5.19096E-4,7.94216E-4,0.00221945,0.0013267069999999999,0.002099211,0.0017589677,0.0016135974999999998,0.0012440691,4.7897624999999997E-4,1.8417561E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),0.00193508,0.00469656,0.00718544,0.0200806,0.01345261,0.0230474,0.019617467,0.018395178,0.014507473,0.0057182188,2.1900277E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (seawater),9.1699E-5,2.22498E-4,3.40407E-4,9.5115E-4,5.80333E-4,9.355959999999999E-4,7.878387000000001E-4,7.283684E-4,5.682851E-4,2.2284345E-4,8.518655299999999E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,solar,elec_CSP_storage,CSP_storage (dry_hybrid),0.0,0.0,0.0,0.0,0.0,1.19542E-10,7.63409E-10,1.4921809E-8,8.1842709E-8,3.3909570899999996E-7,1.473805709E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,solar,elec_CSP_storage,CSP_storage (recirculating),0.0,0.0,0.0,0.0,4.85231E-8,9.405811E-7,5.647311099999999E-6,1.051758111E-4,5.599858111E-4,0.0022302358111,0.009238447288,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,solar,electricity,PV,0.0,1.12E-5,5.2901E-5,8.6686E-5,2.26336E-4,9.146790000000001E-4,0.001149978,0.0035162880000000002,0.009290658,0.020656872,0.046403522,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.14767E-7,1.331407E-6,6.447167E-6,1.0554306699999999E-4,5.48472067E-4,0.002199672067,0.009292187300000001,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,wind,electricity,wind,0.0,2.20001E-6,6.70013E-6,6.51895E-5,2.656155E-4,0.0012573175,0.0021075045,0.009927944499999999,0.027816444500000002,0.062447755,0.134527129,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.00685E-6,3.895465E-5,1.2238085E-4,0.00192842085,0.01028363085,0.038864324,0.1361741762,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Southern,electricity,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,3.85481E-7,3.398901E-6,7.401661E-6,6.3959161E-5,2.50299161E-4,7.843101610000001E-4,0.00276623468,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,elect_td_bld,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0118938,0.045855,0.10029,0.186408,0.376373,0.72048,1.19435,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,4.46248E-5,6.830338E-4,7.679094E-4,0.0023692501,0.0091007834,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,7.93996E-5,4.5180460000000003E-4,5.547026E-4,0.0017236355,0.006241877,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.00180677,0.00595643,0.019186929999999998,0.0497646,0.12735673,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,8.20024E-5,2.416044E-4,9.879204E-4,0.0022702056999999998,0.0053519534,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (IGCC),biomass (IGCC) (dry cooling),0.0,0.0,0.0,0.0,0.0,3.30531E-5,9.08111E-5,1.290762E-4,9.505260000000001E-5,7.162912E-6,3.4905914E-8,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (IGCC),biomass (IGCC) (once through),0.0,0.0,0.0,0.0,0.0,3.05626E-5,8.24597E-5,1.155808E-4,8.73138E-5,6.592807E-6,3.0930565E-8,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (IGCC),biomass (IGCC) (recirculating),0.0,0.0,0.0,0.0,0.0,3.5813E-4,9.86794E-4,0.0014091870000000001,0.001107752,8.3472E-5,3.7168929E-7,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (IGCC),biomass (IGCC) (seawater),0.0,0.0,0.0,0.0,0.0,1.40832E-5,3.88058E-5,5.54034E-5,4.348441E-5,3.261645E-6,1.4456323999999998E-8,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (conv CCS),biomass (conv CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,8.77712E-4,0.011719711999999998,0.014121371999999998,0.028601306,0.046860181,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (conv CCS),biomass (conv CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,0.0020352,0.012877199999999998,0.01657743,0.033419199999999996,0.053990949999999996,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (conv CCS),biomass (conv CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.00368782,0.014529819999999999,0.045118820000000004,0.07902652,0.10814752999999999,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (conv CCS),biomass (conv CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,0.00420103,0.015043029999999999,0.05735863,0.09385890999999999,0.123281,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (conv),biomass (conv) (dry cooling),2.02999E-5,7.3888E-5,9.29006E-5,1.10345E-4,1.0158132899999999E-4,2.2464573299999999E-4,4.3802455E-4,4.96627239E-4,1.673639906E-4,5.813811458E-6,1.7477039999999998E-8,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (conv),biomass (conv) (once through),1.41999E-5,5.16916E-5,6.50004E-5,7.72613E-5,8.805403000000001E-5,2.0041547E-4,3.8437659999999995E-4,4.3704354000000003E-4,1.577261366E-4,5.563841755999999E-6,1.756808E-8,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (conv),biomass (conv) (recirculating),1.286E-4,4.67824E-4,5.88204E-4,6.9875E-4,0.0010001282,0.00232586194,0.00453958448,0.00528273906,0.001999230403,6.931960401E-5,2.1319245E-7,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,biomass,elec_biomass (conv),biomass (conv) (seawater),6.09998E-6,2.21964E-5,2.79002E-5,3.30834E-5,3.9037224E-5,9.1010163E-5,1.7773483000000002E-4,2.0686377600000002E-4,7.82742705E-5,2.7072644149999997E-6,8.288255E-9,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (IGCC CCS),coal (IGCC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,1.34835E-5,4.9838E-5,1.557571E-4,4.0530199999999996E-4,8.268049899999999E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (IGCC CCS),coal (IGCC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,1.40865E-5,4.7971000000000005E-5,1.365129E-4,3.2154600000000003E-4,6.1064271E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (IGCC CCS),coal (IGCC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,2.00615E-4,7.31787E-4,0.002238304,0.005304102,0.009566378,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (IGCC CCS),coal (IGCC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,8.14118E-6,2.968812E-5,9.07157E-5,2.1320231000000002E-4,3.7965386E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (IGCC),coal (IGCC) (dry cooling),0.0,0.0,0.0,0.0,0.0,8.90394E-6,1.7848960000000002E-5,2.035499E-5,1.23167E-5,9.717284E-7,5.1073079999999996E-9,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (IGCC),coal (IGCC) (once through),0.0,0.0,0.0,0.0,0.0,1.25287E-5,1.984329E-5,2.10269E-5,1.232711E-5,9.457552E-7,4.8941729999999996E-9,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (IGCC),coal (IGCC) (recirculating),0.0,0.0,0.0,0.0,0.0,1.64204E-4,2.50965E-4,2.673994E-4,1.594388E-4,1.203662E-5,6.0312339E-8,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (IGCC),coal (IGCC) (seawater),0.0,0.0,0.0,0.0,0.0,6.79182E-6,1.014534E-5,1.069619E-5,6.329040000000001E-6,4.7451400000000004E-7,2.346029E-9,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (conv pul CCS),coal (conv pul CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,4.66315E-5,1.532893E-4,4.207391E-4,9.146632999999999E-4,0.001321487,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (conv pul CCS),coal (conv pul CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,7.95714E-5,2.4310960000000002E-4,6.132841E-4,0.0012271596,0.0016723097,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (conv pul CCS),coal (conv pul CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,1.00283E-4,3.25969E-4,8.77634E-4,0.0017714196,0.0023727269000000002,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (conv pul CCS),coal (conv pul CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,1.05598E-4,3.435E-4,9.24937E-4,0.001854907,0.0024590779000000004,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (conv pul),coal (conv pul) (dry cooling),5.62962E-5,3.29684E-4,4.45391E-4,1.02265E-4,1.215333E-4,1.460736E-4,6.287849E-5,4.8406173E-5,2.07268653E-5,1.2246713E-6,5.492388E-9,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (conv pul),coal (conv pul) (once through),3.93974E-5,2.30789E-4,3.11794E-4,7.15755E-5,1.050208E-4,1.398918E-4,7.8535023E-5,5.8965191000000005E-5,2.4769039E-5,1.4432928580000002E-6,6.67273E-9,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (conv pul),coal (conv pul) (recirculating),3.56476E-4,0.0020878,0.00282064,6.47978E-4,0.001082347,0.001562173,0.00100358552,7.7076943E-4,3.3126418400000003E-4,1.899175123E-5,8.500380100000002E-8,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,coal,elec_coal (conv pul),coal (conv pul) (seawater),1.68989E-5,9.88953E-5,1.33597E-4,3.06895E-5,4.81656E-5,6.7733E-5,4.1045785999999994E-5,3.13399394E-5,1.339922468E-5,7.64235866E-7,3.4025080000000003E-9,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,0.00756362,0.02092181,0.0480055,0.09826739,0.18883582999999998,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,0.00779876,0.02119408,0.04740898,0.09380805,0.17178503,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.0894706,0.2464288,0.5592280000000001,1.1229103,2.0788206999999996,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,0.00354953,0.00977622,0.02217284,0.04446392,0.08203149,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,gas,elec_gas (CC),gas (CC) (dry cooling),0.0010841,0.0032511,0.0,9.75013E-4,0.0014865149999999999,0.002892355,0.00353452,0.00426221,0.004517211,0.0018740131,3.931209E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,gas,elec_gas (CC),gas (CC) (once through),7.58802E-4,0.0022757,0.0,6.82529E-4,0.001305957,0.002856977,0.0035017239999999995,0.004209631,0.004486904000000001,0.0020521577,4.7830160000000006E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,gas,elec_gas (CC),gas (CC) (recirculating),0.00686572,0.0205901,0.0,0.00617515,0.01328963,0.030793090000000002,0.03832608,0.04677212,0.050619880000000006,0.023711347999999997,5.5319576E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,gas,elec_gas (CC),gas (CC) (seawater),3.25201E-4,9.753E-4,0.0,2.92484E-4,5.680220000000001E-4,0.001259572,0.001548769,0.001871849,0.0020110821,9.380208E-4,2.1834272000000002E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (dry cooling),0.0021149,0.00554751,0.011604,0.0172972,0.01589409,0.016276190000000003,0.010604252000000002,0.006523844,0.0028743675000000002,3.8719974E-4,4.9219024E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (once through),0.0014804,0.0038832,0.00812274,0.0121081,0.011545749999999999,0.01226284,0.008120943,0.005084232,0.0023137964999999996,3.3129495000000004E-4,4.6144927E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (recirculating),0.0133943,0.035134,0.0734915,0.109549,0.1087277,0.1207155,0.08328471,0.054605619999999994,0.02610731,0.003854946,5.2971038E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (seawater),6.34499E-4,0.0016642,0.00348122,0.0051892,0.0049986380000000006,0.005389596,0.0036658100000000002,0.002366916,0.0011116083,1.6147981E-4,2.1898975000000007E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,geothermal,elec_geothermal,geothermal (dry_hybrid),0.0,0.0,0.0,0.0,1.2056E-4,5.35233E-4,0.004542173,0.012562856,0.026404120000000003,0.037462910200000005,0.039883762,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,geothermal,elec_geothermal,geothermal (recirculating),0.0,0.0,0.0,0.0,0.00103863,0.0039942499999999995,0.020329689999999997,0.04449318,0.07967415,0.104248348,0.10170005000000001,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,hydro,electricity,hydro,0.0804331,0.108752,0.114311,0.11812,0.160889,0.203657,0.246425,0.289193,0.331962,0.37473,0.417498,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,nuclear,elec_Gen_III,Gen_III (once through),0.0,0.0,0.0,0.0,5.5502E-6,5.36444E-5,4.194814E-4,0.00115288429,0.0026197222900000003,0.00543398917,0.01284801707,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,nuclear,elec_Gen_III,Gen_III (recirculating),0.0,0.0,0.0,0.0,9.60839E-5,0.0010905519,0.0104350119,0.0339067109,0.0900328108,0.2194477008,0.6406917008,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,nuclear,elec_Gen_III,Gen_III (seawater),0.0,0.0,0.0,0.0,3.69583E-6,4.195453E-5,4.0136353E-4,0.00130313153,0.00345175953,0.00838355952,0.02438415952,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,0.00231659,0.004979443,0.011044916,0.024337894,0.058428173,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,0.00186878,0.004008711999999999,0.008740854,0.01873807,0.043164174,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.0218618,0.04842104,0.10876626,0.24168314,0.5743079,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,8.49616E-4,0.001883768,0.004233794,0.009412346,0.022361452,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (dry cooling),0.0,0.0,0.0,0.0,2.02116E-4,5.045442E-4,3.248862E-4,4.943395000000001E-4,6.325189E-4,2.331802E-4,4.6161141999999996E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (once through),0.0,0.0,0.0,0.0,1.70688E-4,4.293007E-4,2.762096E-4,4.074202E-4,5.0627249E-4,1.840995E-4,3.794117E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (recirculating),0.0,0.0,0.0,0.0,0.00193108,0.004929562,0.003209333,0.004799103000000001,0.0060210098,0.0021999245,4.494805E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (seawater),0.0,0.0,0.0,0.0,7.50906E-5,1.917574E-4,1.2460512E-4,1.8627493E-4,2.3353717999999998E-4,8.521324E-5,1.7384303E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),0.00200699,0.0026576,0.00396243,0.00480946,0.0030764209999999998,0.0027561139999999996,0.0014438937000000002,0.0010735922,6.221032999999999E-4,1.5668899E-4,4.5346306E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (once through),0.00140489,0.0018603,0.00277372,0.00336664,0.002178499,0.001988593,0.0010500799,7.866924E-4,4.6252E-4,1.1925746E-4,3.6342276999999996E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),0.0127107,0.0168313,0.0250956,0.0304601,0.02045929,0.01928228,0.010302138,0.007908942,0.004786339,0.0012572341,3.8178275E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (seawater),6.02097E-4,7.97299E-4,0.00118871,0.00144282,9.42216E-4,8.676225E-4,4.62891E-4,3.5089409999999996E-4,2.0868590999999998E-4,5.425521E-5,1.6358274999999999E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,solar,elec_CSP_storage,CSP_storage (dry_hybrid),0.0,0.0,0.0,0.0,0.0,5.68725E-10,1.6993425E-8,1.1442622499999999E-7,6.434882249999999E-7,2.954628225E-6,1.5860428225E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,solar,elec_CSP_storage,CSP_storage (recirculating),0.0,0.0,0.0,0.0,6.76966E-7,5.244496E-6,1.32268496E-4,8.51321496E-4,0.004576081496,0.019900081496,0.09892700453,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,solar,electricity,PV,0.0,1.95E-5,1.51801E-4,0.00239014,0.00450834,0.01160751,0.04620001,0.10778621,0.22950621,0.45423107,1.00302687,0.0,0.0,0.0,EJ,
"NZ_CCS_65_NEW,date=2025-17-4T12:50:36-06:00",Africa_Western,electricity,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.43241E-6,7.00441E-6,1.3052941E-4,7.7118641E-4,0.00401809641,0.01758179641,0.089223564,0.0,0.0,0.0,EJ,
